owner,repo,full_name,url,description,private,archived,disabled,license,default_branch,language,size_kb,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,topics,priority_score,verdict,audit_note
ruvnet,AiCodeCalc,ruvnet/AiCodeCalc,https://github.com/ruvnet/AiCodeCalc,,false,false,false,MIT,main,TypeScript,667,15,5,15,0,2025-01-11T22:34:03Z,2026-01-18T18:42:18Z,2025-01-12T16:46:18Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,hacker-league,ruvnet/hacker-league,https://github.com/ruvnet/hacker-league,,false,false,false,,main,Python,693,33,10,33,0,2025-01-23T15:12:59Z,2026-01-18T18:41:57Z,2025-02-06T17:43:37Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,omnipotent,ruvnet/omnipotent,https://github.com/ruvnet/omnipotent,,false,false,false,,main,TypeScript,696,17,6,17,1,2024-12-17T18:36:31Z,2026-01-18T18:40:48Z,2025-03-04T17:43:44Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,vibing,ruvnet/vibing,https://github.com/ruvnet/vibing,,false,false,false,,main,TypeScript,815,4,4,4,0,2025-03-20T20:45:02Z,2026-01-18T18:40:40Z,2025-03-20T21:26:37Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,codespaces-jupyter,ruvnet/codespaces-jupyter,https://github.com/ruvnet/codespaces-jupyter,Explore machine learning and data science with Codespaces,false,false,false,MIT,main,,1058,2,0,2,0,2025-05-11T02:43:01Z,2026-01-18T18:40:33Z,2025-03-26T14:44:55Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,roomodes,ruvnet/roomodes,https://github.com/ruvnet/roomodes,Various Roo Mode Configurations,false,false,false,MIT,main,,2,12,0,12,0,2025-04-06T13:37:57Z,2026-01-18T18:40:21Z,2025-04-06T13:37:58Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,quantum-magnetic-navigation,ruvnet/quantum-magnetic-navigation,https://github.com/ruvnet/quantum-magnetic-navigation,A navigation system that uses quantum magnetometers to provide precise positioning in GPS-denied environment,false,false,false,MIT,main,Python,317,31,17,31,1,2025-04-18T13:27:38Z,2026-01-18T18:40:15Z,2025-04-18T14:48:07Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,Roo-Code-Docs,ruvnet/Roo-Code-Docs,https://github.com/ruvnet/Roo-Code-Docs,"This is the documentation for Roo Code (prev. Roo Cline), an AI-powered autonomous coding agent that lives in your editor.",false,false,false,Apache-2.0,main,,173516,1,0,1,0,2025-04-25T03:35:25Z,2026-01-18T18:40:11Z,2025-04-25T03:55:09Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,image-agent,ruvnet/image-agent,https://github.com/ruvnet/image-agent,,false,false,false,MIT,main,JavaScript,77,3,0,3,0,2025-04-24T15:17:55Z,2026-01-18T18:40:07Z,2025-04-25T18:09:58Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,sparc-ide,ruvnet/sparc-ide,https://github.com/ruvnet/sparc-ide,A custom Ai driven IDE,false,false,false,Apache-2.0,main,Shell,303,26,13,26,1,2025-05-06T16:58:26Z,2026-01-18T18:39:58Z,2025-05-06T22:14:06Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,agentics-meetup,ruvnet/agentics-meetup,https://github.com/ruvnet/agentics-meetup,Sample Starting,false,false,false,MIT,main,,2,1,0,1,0,2025-05-06T23:21:50Z,2026-01-18T18:39:56Z,2025-05-06T23:21:50Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,agentic-difusion,ruvnet/agentic-difusion,https://github.com/ruvnet/agentic-difusion,a comprehensive diffusion-based code refinement model,false,false,false,MIT,main,Python,970,27,10,27,0,2025-05-11T02:39:53Z,2026-01-18T18:39:52Z,2025-05-12T14:49:46Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,open-agentics,ruvnet/open-agentics,https://github.com/ruvnet/open-agentics,"An open-source, no-code agent building platform.",false,false,false,,main,,2772,6,2,6,0,2025-05-15T12:40:06Z,2026-01-18T18:39:37Z,2025-05-15T00:45:04Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,swarm-world,ruvnet/swarm-world,https://github.com/ruvnet/swarm-world,Ai Game Builder,false,false,false,MIT,main,C#,620,13,4,13,2,2025-07-12T14:09:56Z,2026-01-18T18:38:12Z,2025-07-12T16:08:19Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,Quantum-Virtual-Machine,ruvnet/Quantum-Virtual-Machine,https://github.com/ruvnet/Quantum-Virtual-Machine,"A backend-agnostic Rust crate with WASM support for quantum virtual machine scheduling. It parses OpenQASM 3, partitions device topologies into qubit tiles with buffer zones, bin-packs multiple jobs in space and time, and outputs a composite, provider-neutral QASM program with isolated classical results for each job.          Ask ChatGPT",false,false,false,MIT,main,Rust,488,11,3,11,1,2025-08-11T14:23:15Z,2026-01-18T18:37:47Z,2025-08-11T19:07:58Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,alienator,ruvnet/alienator,https://github.com/ruvnet/alienator,,false,false,false,,main,TypeScript,26952,14,4,14,0,2025-08-14T21:53:05Z,2026-01-18T18:37:40Z,2025-08-14T22:54:45Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,ruv.io,ruvnet/ruv.io,https://github.com/ruvnet/ruv.io,One Library to Rule them all. npm @ruv.io/,false,false,false,MIT,main,,959,11,3,11,1,2025-11-13T20:01:18Z,2026-01-18T18:36:42Z,2025-11-16T14:57:47Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,tribe-knowledgegraph,ruvnet/tribe-knowledgegraph,https://github.com/ruvnet/tribe-knowledgegraph,Public repo frontend for ontology,false,false,false,,main,,393059,3,0,3,0,2025-11-25T17:30:25Z,2026-01-18T18:36:25Z,2025-11-25T17:23:58Z,,42,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,dashboardTemplate,ShipQuick/dashboardTemplate,https://github.com/ShipQuick/dashboardTemplate,move to shipQuick,false,false,false,,main,TypeScript,337,0,2,0,0,2025-08-28T20:13:21Z,2026-01-06T04:49:34Z,2026-01-06T04:49:30Z,,42,reference,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,hft,ruvnet/hft,https://github.com/ruvnet/hft,,false,false,false,,main,Shell,13,2,3,2,0,2024-09-14T12:47:36Z,2025-01-04T16:31:19Z,2024-09-14T12:50:11Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,ai-hackerleague,deco-sites/ai-hackerleague,https://github.com/deco-sites/ai-hackerleague,Powered by deco.cx,false,false,false,,main,CSS,91,0,0,0,0,2024-12-12T17:08:23Z,2024-12-12T17:14:47Z,2024-12-12T17:14:43Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
ruvnet,agentic-llm,bar181/agentic-llm,https://github.com/bar181/agentic-llm,,false,false,false,,main,Python,209,1,0,1,1,2024-10-24T03:17:46Z,2024-10-25T16:56:56Z,2024-10-30T17:02:34Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,aisp-open-core,bar181/aisp-open-core,https://github.com/bar181/aisp-open-core,"AISP (AI Symbolic Programming) v5.1 AI first, spec driven development. A proof-carrying protocol LLMs understand natively without instructions or training. Reduces AI decision points from 40-65% to <2%. Made for AI and agents. Works directly with Claude, OpenAI, Gemini, Cursor, Claude Code.  The assembly language for AI cognition.",false,false,false,NOASSERTION,main,,19192,119,18,119,4,2026-01-12T15:13:14Z,2026-02-22T13:38:17Z,2026-02-03T19:39:20Z,,49,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,ms-provided-skills,bar181/ms-provided-skills,https://github.com/bar181/ms-provided-skills,"Skills, MCP servers, Custom Agents, Agents.md for SDKs to ground Coding Agents",false,false,false,MIT,main,,11726,0,0,0,0,2026-02-19T17:44:06Z,2026-02-19T17:44:07Z,2026-02-19T05:57:21Z,,62,pilot,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentic-professor,bar181/agentic-professor,https://github.com/bar181/agentic-professor,"Gold-standard course design templates for AI-first education by Bradley.Academy. For course designers, instructional developers, and AI agents. Practical first; fundamentals before features; outcomes over theory. Structured agents and templates using Bloom’s taxonomy, voice-consistent lessons, and portfolio-ready deliverables.",false,false,false,NOASSERTION,main,,336,14,2,14,0,2025-11-05T16:36:28Z,2026-02-05T16:33:26Z,2025-12-04T18:14:07Z,,42,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,AgenticLearningLabs,techatbulwark/AgenticLearningLabs,https://github.com/techatbulwark/AgenticLearningLabs,Official website for Agentic Learning Labs,false,false,false,,main,JavaScript,63056,0,0,0,0,2025-09-09T18:20:30Z,2026-02-04T02:08:06Z,2026-02-04T02:08:02Z,,45,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,studio-lighting,bar181/studio-lighting,https://github.com/bar181/studio-lighting,,false,false,false,,main,TypeScript,227,2,0,2,0,2026-01-29T22:21:04Z,2026-01-31T04:50:07Z,2026-01-29T23:30:54Z,,45,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,oscar-win-whisperer,bar181/oscar-win-whisperer,https://github.com/bar181/oscar-win-whisperer,,false,false,false,,main,TypeScript,2514,1,0,1,0,2025-11-07T15:57:44Z,2026-01-17T13:47:17Z,2025-11-11T00:29:46Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,ai-toolkit,bar181/ai-toolkit,https://github.com/bar181/ai-toolkit,,false,false,false,,main,TypeScript,1027,3,0,3,0,2025-11-14T18:14:50Z,2026-01-16T17:54:23Z,2025-12-21T18:57:36Z,,42,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,ruv-vibecast,bar181/ruv-vibecast,https://github.com/bar181/ruv-vibecast,Weekly Vibecast Live coding sessions with rUv. Check branches for each week.,false,false,false,MIT,main,,577780,0,0,0,0,2026-01-14T01:57:37Z,2026-01-14T01:57:37Z,2026-01-15T02:13:17Z,,56,pilot,heuristic org-wide scan; deep manual validation required before adoption
bar181,bar-agents,bar181/bar-agents,https://github.com/bar181/bar-agents,A series of gold standard agents - public release - author details https://www.linkedin.com/in/bradaross/,false,false,false,Apache-2.0,main,,3251,11,1,11,0,2025-08-14T12:44:19Z,2026-01-13T19:09:20Z,2025-08-15T16:09:49Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,savant-ai-results,bar181/savant-ai-results,https://github.com/bar181/savant-ai-results,test results from Bradley's savant ai compared to base model and existing SOTA agents,false,false,false,,main,TypeScript,314,12,0,12,0,2025-11-21T08:04:25Z,2026-01-13T19:08:52Z,2025-11-21T08:25:52Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,hackathon-tv5,bar181/hackathon-tv5,https://github.com/bar181/hackathon-tv5,brad version of the tv5 hackerspace,false,false,false,MIT,main,TypeScript,7141,0,0,0,0,2025-12-07T03:24:01Z,2025-12-08T00:44:55Z,2025-12-08T00:44:51Z,,56,pilot,heuristic org-wide scan; deep manual validation required before adoption
bar181,Hackathon-movies,bar181/Hackathon-movies,https://github.com/bar181/Hackathon-movies,Agentics foundation movie recommendation - users watch tv alone and with others,false,false,false,,main,TypeScript,23,0,0,0,0,2025-12-07T03:20:33Z,2025-12-07T03:44:37Z,2025-12-07T03:44:34Z,,42,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentics-101-course,bar181/agentics-101-course,https://github.com/bar181/agentics-101-course,"Agentics 101 is a beginner-friendly introduction to agentic engineering.  The course teaches you how to supervise AI agents using clear specifications, GitHub, and modern LLMs.  You write the plan, the agent writes the file.  Bradley, Nicholas, and Agentics Foundation",false,false,false,MIT,main,,93,1,1,1,0,2025-12-01T01:31:11Z,2025-12-05T22:10:22Z,2025-12-01T03:24:14Z,,56,pilot,heuristic org-wide scan; deep manual validation required before adoption
bar181,bar181,bar181/bar181,https://github.com/bar181/bar181,About bar181 and my repos,false,false,false,,main,,218,0,0,0,0,2025-08-02T00:58:05Z,2025-11-21T16:27:04Z,2025-11-21T16:27:01Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,Roo-Code,bar181/Roo-Code,https://github.com/bar181/Roo-Code,"Roo Code (prev. Roo Cline) is a VS Code plugin that enhances coding with AI-powered automation, multi-model support, and experimental features",false,false,false,Apache-2.0,main,,58420,0,0,0,0,2025-02-15T01:50:57Z,2025-11-12T14:55:13Z,2025-02-15T00:30:23Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentic-lab-ai,bar181/agentic-lab-ai,https://github.com/bar181/agentic-lab-ai,,false,false,false,,main,TypeScript,198,0,0,0,0,2025-10-30T20:58:56Z,2025-10-31T02:36:37Z,2025-10-31T02:36:33Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,fastapi-agents,bar181/fastapi-agents,https://github.com/bar181/fastapi-agents,A FastAPI-based dynamic agent system that leverages the ReACT methodology for building autonomous and human-in-the-loop agents.,false,false,false,MIT,main,Python,388,9,1,9,0,2025-02-24T02:09:28Z,2025-09-10T13:08:14Z,2025-03-09T04:46:57Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,swarm-setup,bar181/swarm-setup,https://github.com/bar181/swarm-setup,Transform your AI development with custom agent swarms optimized for Agentic Engineering - optimal settings for Claude Code and Claude-flow,false,false,false,,main,Shell,459,2,1,2,0,2025-07-30T00:42:54Z,2025-08-14T17:41:22Z,2025-07-31T00:47:31Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,indiana-meetup,bar181/indiana-meetup,https://github.com/bar181/indiana-meetup,,false,false,false,,main,Shell,149,3,0,3,1,2025-07-23T21:49:08Z,2025-08-06T05:50:43Z,2025-07-23T22:22:29Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,bar-jed-pose-v1,bar181/bar-jed-pose-v1,https://github.com/bar181/bar-jed-pose-v1,Real-time human pose detection and motion tracking system using TensorFlow.js,false,false,false,MIT,main,TypeScript,1468,0,0,0,0,2025-07-12T03:07:50Z,2025-07-14T12:59:40Z,2025-07-14T12:59:36Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,claude-flow,bar181/claude-flow,https://github.com/bar181/claude-flow,"Claude-Flow v2.0.0 Alpha represents a revolutionary leap in AI-powered development orchestration. Built from the ground up with enterprise-grade architecture, advanced swarm intelligence, and seamless Claude Code integration.",false,false,false,MIT,main,,146305,0,0,0,0,2025-07-10T02:05:39Z,2025-07-10T02:05:39Z,2025-07-10T01:22:12Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentics-hub-connect,bar181/agentics-hub-connect,https://github.com/bar181/agentics-hub-connect,,false,false,false,,main,TypeScript,188,0,0,0,0,2025-06-03T13:19:17Z,2025-06-03T15:00:47Z,2025-06-03T15:00:46Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,SAFLA,bar181/SAFLA,https://github.com/bar181/SAFLA,Self-Aware Feedback Loop Algorithm (python),false,false,false,MIT,main,,488,0,0,0,0,2025-06-01T14:08:53Z,2025-06-01T14:08:53Z,2025-06-01T13:53:25Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,sparc-bench,bar181/sparc-bench,https://github.com/bar181/sparc-bench,SWE Benchmark - may 2025,false,false,false,MIT,main,,10804,0,0,0,0,2025-05-23T14:08:26Z,2025-05-23T14:08:26Z,2025-05-23T03:54:44Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,jules,bar181/jules,https://github.com/bar181/jules,Functionality similar to Jules by Google,false,false,false,,main,,88,0,0,0,0,2025-05-20T18:43:37Z,2025-05-21T01:31:05Z,2025-05-21T01:31:03Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,CSCI-E25,bar181/CSCI-E25,https://github.com/bar181/CSCI-E25,"Course materials for Harvard Extension School computer visions course, CSCI E-25",false,false,false,,master,Jupyter Notebook,385320,0,0,0,0,2025-02-03T23:10:07Z,2025-05-12T22:00:32Z,2025-05-12T22:00:28Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,ross-agi-score,bar181/ross-agi-score,https://github.com/bar181/ross-agi-score,Ross AGI Score (RAS): A Multi-Dimensional Framework for Evaluating Progress Toward Artificial General Intelligence,false,false,false,NOASSERTION,main,,69,0,0,0,0,2025-05-10T15:17:40Z,2025-05-10T23:09:37Z,2025-05-10T23:09:33Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,aisp-no-coder,bar181/aisp-no-coder,https://github.com/bar181/aisp-no-coder,vibe code no code poc,false,false,false,Apache-2.0,main,Python,101,0,0,0,0,2025-05-02T22:26:59Z,2025-05-08T22:15:01Z,2025-05-08T22:14:58Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,rUv-dev,bar181/rUv-dev,https://github.com/bar181/rUv-dev,Ai power Dev using the rUv approach,false,false,false,MIT,main,,487,0,0,0,0,2025-05-01T03:49:11Z,2025-05-01T03:49:11Z,2025-04-29T21:29:30Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,AI-Vibe-Code-Setup,bar181/AI-Vibe-Code-Setup,https://github.com/bar181/AI-Vibe-Code-Setup,From Chris Royse roocode with research,false,false,false,,main,,313,0,0,0,0,2025-04-12T03:52:39Z,2025-05-01T01:26:22Z,2025-05-01T01:26:16Z,,40,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,MetaGPT,bar181/MetaGPT,https://github.com/bar181/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",false,false,false,MIT,main,Python,75657,0,0,0,0,2024-09-22T02:58:30Z,2025-04-30T06:00:11Z,2024-11-22T00:01:32Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,openai-agents,bar181/openai-agents,https://github.com/bar181/openai-agents,,false,false,false,Apache-2.0,main,Python,437,4,0,4,0,2025-03-17T01:07:05Z,2025-04-19T08:32:33Z,2025-04-05T06:01:02Z,,54,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,bron_arc_agi,bar181/bron_arc_agi,https://github.com/bar181/bron_arc_agi,Testing baseline LLMs performance across various models,false,false,false,,main,Python,1959,0,0,0,1,2024-12-26T22:13:12Z,2025-03-24T15:18:22Z,2025-01-04T21:26:38Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,omega-fastapi,bar181/omega-fastapi,https://github.com/bar181/omega-fastapi,open source omega agi neural symbolic language translator for AI to AI optimized communications including agent coordination,false,false,false,,main,Shell,95,0,0,0,0,2025-02-15T02:25:45Z,2025-02-15T03:29:51Z,2025-02-15T03:29:48Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,cline,bar181/cline,https://github.com/bar181/cline,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.",false,false,false,Apache-2.0,main,,4556,0,0,0,0,2024-11-02T04:08:36Z,2025-02-15T01:50:45Z,2025-02-15T01:49:42Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentic-reports,bar181/agentic-reports,https://github.com/bar181/agentic-reports,,false,false,false,MIT,main,,172,0,0,0,0,2025-02-07T17:03:58Z,2025-02-07T17:03:58Z,2024-06-03T19:37:35Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,auto-browser,bar181/auto-browser,https://github.com/bar181/auto-browser,A command-line tool for configurable web automation with AI-assisted template creation.,false,false,false,MIT,main,,7213,0,0,0,0,2025-02-07T02:50:23Z,2025-02-07T02:50:23Z,2025-01-24T16:39:47Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,TinyZero,bar181/TinyZero,https://github.com/bar181/TinyZero,"Clean, accessible reproduction of DeepSeek R1-Zero",false,false,false,Apache-2.0,main,,2401,0,0,0,0,2025-01-29T23:10:36Z,2025-01-29T23:10:36Z,2025-01-26T05:47:26Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,bolt.new,bar181/bolt.new,https://github.com/bar181/bolt.new,"Prompt, run, edit, and deploy full-stack web applications",false,false,false,MIT,main,,1072,0,0,0,0,2025-01-03T05:23:20Z,2025-01-03T05:23:20Z,2024-12-17T06:29:27Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,sparc,bar181/sparc,https://github.com/bar181/sparc,,false,false,false,Apache-2.0,main,Python,14492,0,0,0,0,2024-12-29T01:05:59Z,2025-01-01T18:09:29Z,2025-01-01T20:30:30Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,RA.Aid,bar181/RA.Aid,https://github.com/bar181/RA.Aid,Aider in a ReAct loop,false,false,false,Apache-2.0,master,,11908,0,0,0,0,2024-12-29T01:05:36Z,2024-12-29T01:05:36Z,2024-12-29T00:28:51Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,ARC-AGI,bar181/ARC-AGI,https://github.com/bar181/ARC-AGI,The Abstraction and Reasoning Corpus,false,false,false,Apache-2.0,master,,494,0,0,0,0,2024-12-26T21:12:51Z,2024-12-26T21:12:51Z,2024-08-04T21:04:25Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,symbolic-agi,bar181/symbolic-agi,https://github.com/bar181/symbolic-agi,approaches and thoughts related to symbolic processes for AI,false,false,false,,main,,28,0,0,0,0,2024-12-17T03:48:27Z,2024-12-23T01:35:28Z,2024-12-23T01:35:25Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,scc-report-evaluation,bar181/scc-report-evaluation,https://github.com/bar181/scc-report-evaluation,,false,false,false,,main,TypeScript,448,1,1,1,0,2024-11-27T03:17:38Z,2024-12-15T06:47:04Z,2024-11-29T17:30:26Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,quantum_cryptocurrency,bar181/quantum_cryptocurrency,https://github.com/bar181/quantum_cryptocurrency,Quantum-Secured Cryptocurrency,false,false,false,MIT,main,,103,0,0,0,0,2024-12-10T18:33:14Z,2024-12-10T18:33:15Z,2024-12-10T18:10:27Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,bradley-ai-course,bar181/bradley-ai-course,https://github.com/bar181/bradley-ai-course,course material and support for the Pair Programming with AI Course developed by Bradley Ross - Harvard E60,false,false,false,,main,,0,0,0,0,0,2024-12-04T23:08:19Z,2024-12-04T23:08:23Z,2024-12-04T23:08:19Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,ruv-mcp,bar181/ruv-mcp,https://github.com/bar181/ruv-mcp,"This implementation follows the official MCP specification, including proper message framing, transport layer implementation, and complete protocol lifecycle management. It provides a foundation for building federated MCP systems that can scale across multiple servers while maintaining security and standardization requirements.",false,false,false,MIT,main,,199,0,0,0,0,2024-11-26T23:51:21Z,2024-11-26T23:51:21Z,2024-11-26T22:11:23Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,pm-project-1,bar181/pm-project-1,https://github.com/bar181/pm-project-1,this is the test project,false,false,false,,main,,2,0,0,0,55,2024-11-24T17:47:35Z,2024-11-24T18:04:06Z,2024-11-24T17:47:36Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,hackerleague-pm,bar181/hackerleague-pm,https://github.com/bar181/hackerleague-pm,am Ai powered github project management system,false,false,false,MIT,main,Python,57,0,0,0,0,2024-11-22T00:04:20Z,2024-11-23T16:31:42Z,2024-11-23T16:31:39Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,riv-aido,bar181/riv-aido,https://github.com/bar181/riv-aido,"AI-Driven Decentralized Organization (AIDO) using Supabase and LangChain.js. It includes all necessary files, configurations, tests, and deployment components to get started. Feel free to extend and customize the system based on your specific requirements.",false,false,false,MIT,main,,124,0,0,0,0,2024-11-15T17:08:36Z,2024-11-15T17:08:36Z,2024-11-15T16:27:12Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,fireflies-webook,bar181/fireflies-webook,https://github.com/bar181/fireflies-webook,Webhook endpoint for Fireflies transcripts with intent detection,false,false,false,MIT,main,,188,0,0,0,0,2024-11-01T15:45:16Z,2024-11-01T15:45:16Z,2024-11-01T14:24:51Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentic-llm,bar181/agentic-llm,https://github.com/bar181/agentic-llm,,false,false,false,,main,Python,209,1,0,1,1,2024-10-24T03:17:46Z,2024-10-25T16:56:56Z,2024-10-30T17:02:34Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,agentic-voice,bar181/agentic-voice,https://github.com/bar181/agentic-voice,"Agentic Chat App is an advanced AI-powered chat application designed for seamless real-time communication and intelligent responses. Built with Next.js, OpenAI, and Exa API, it leverages cutting-edge technologies to enhance user interactions and provide contextual, relevant information dynamically.",false,false,false,MIT,main,,6623,0,0,0,0,2024-09-13T02:57:11Z,2024-09-13T02:57:11Z,2024-07-15T15:26:01Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,strawberry-phi,bar181/strawberry-phi,https://github.com/bar181/strawberry-phi,,false,false,false,,main,,5506,0,0,0,0,2024-09-13T02:51:37Z,2024-09-13T02:51:37Z,2024-09-13T01:19:01Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,supabase,bar181/supabase,https://github.com/bar181/supabase,The open source Firebase alternative.,false,false,false,Apache-2.0,master,,1364907,0,0,0,0,2024-01-17T15:27:30Z,2024-01-17T15:27:30Z,2024-01-17T15:18:52Z,,46,reference,heuristic org-wide scan; deep manual validation required before adoption
bar181,gpt_created,bar181/gpt_created,https://github.com/bar181/gpt_created,Web app using FastAPI and Vue3 - fully developed via ChatGPT,false,false,false,,main,JavaScript,141,0,0,0,0,2024-01-12T19:55:44Z,2024-01-12T21:10:15Z,2024-01-12T21:31:17Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,pharmaai,bar181/pharmaai,https://github.com/bar181/pharmaai,Pharma AI website,false,false,false,,main,HTML,512,0,0,0,0,2024-01-09T18:52:03Z,2024-01-09T20:11:10Z,2024-01-09T20:36:38Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,e171,bar181/e171,https://github.com/bar181/e171,e171 Final Project,false,false,false,,main,JavaScript,148783,0,0,0,0,2023-11-12T17:58:05Z,2023-11-20T19:50:06Z,2023-12-13T01:17:52Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,BurndownMasters,bar181/BurndownMasters,https://github.com/bar181/BurndownMasters,Harvard Summer - Agile class,false,false,false,,main,Python,10806,0,1,0,0,2023-06-25T00:42:45Z,2023-06-28T15:42:53Z,2023-07-06T14:24:42Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,agile2023,bar181/agile2023,https://github.com/bar181/agile2023,Harvard Summer - Agile class work,false,false,false,,main,Python,72,0,0,0,0,2023-06-21T14:04:26Z,2023-06-21T15:31:52Z,2023-06-21T15:31:45Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
bar181,e15,bar181/e15,https://github.com/bar181/e15,Course work for E-15,false,false,false,,main,HTML,838,0,0,0,0,2023-02-04T23:28:19Z,2023-04-24T13:52:30Z,2023-05-08T15:57:11Z,,32,watchlist_or_avoid,heuristic org-wide scan; deep manual validation required before adoption
